"participant_id","type","format","denominator","arrangement","iconicity","trial","probability","decision","accuracy","decisionTime"
"1","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","1","70","evacuate",TRUE,8221
"1","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","2","100","evacuate",TRUE,8153
"1","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","3","90","evacuate",TRUE,7644
"1","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","4","50","evacuate",TRUE,9611
"1","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","5","30","stay",TRUE,7764
"1","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","6","80","evacuate",FALSE,7411
"1","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","7","20","stay",TRUE,8009
"1","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","8","80","evacuate",TRUE,9221
"1","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","9","10","stay",TRUE,7761
"1","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","10","60","evacuate",TRUE,7674
"1","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","11","10","stay",TRUE,6843
"1","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","12","30","stay",FALSE,7101
"1","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","13","70","evacuate",TRUE,7909
"1","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","14","90","evacuate",TRUE,8400
"1","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","15","40","stay",FALSE,7293
"1","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","16","20","stay",TRUE,6903
"1","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","17","60","evacuate",TRUE,8440
"1","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","18","50","evacuate",FALSE,7294
"1","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","19","40","stay",FALSE,6629
"1","wildfireB","squareIconArrayOrdered10","10","Ordered","square","1","10","stay",TRUE,5108
"1","wildfireB","squareIconArrayOrdered10","10","Ordered","square","2","60","evacuate",FALSE,6324
"1","wildfireB","squareIconArrayOrdered10","10","Ordered","square","3","30","stay",FALSE,6381
"1","wildfireB","squareIconArrayOrdered100","100","Ordered","square","4","90","evacuate",TRUE,6380
"1","wildfireB","squareIconArrayOrdered10","10","Ordered","square","5","70","evacuate",TRUE,5795
"1","wildfireB","squareIconArrayOrdered100","100","Ordered","square","6","40","stay",TRUE,6555
"1","wildfireB","squareIconArrayOrdered10","10","Ordered","square","7","80","evacuate",FALSE,5954
"1","wildfireB","squareIconArrayOrdered100","100","Ordered","square","8","70","evacuate",FALSE,6711
"1","wildfireB","squareIconArrayOrdered10","10","Ordered","square","9","20","stay",TRUE,4631
"1","wildfireB","squareIconArrayOrdered10","10","Ordered","square","10","90","evacuate",TRUE,5815
"1","wildfireB","squareIconArrayOrdered100","100","Ordered","square","11","20","stay",FALSE,6322
"1","wildfireB","squareIconArrayOrdered10","10","Ordered","square","12","40","stay",FALSE,4974
"1","wildfireB","squareIconArrayOrdered100","100","Ordered","square","13","60","evacuate",TRUE,6430
"1","wildfireB","squareIconArrayOrdered10","10","Ordered","square","14","100","evacuate",TRUE,4976
"1","wildfireB","squareIconArrayOrdered10","10","Ordered","square","15","50","evacuate",TRUE,5095
"1","wildfireB","squareIconArrayOrdered100","100","Ordered","square","16","50","evacuate",FALSE,6098
"1","wildfireB","squareIconArrayOrdered100","100","Ordered","square","17","30","stay",TRUE,4856
"1","wildfireB","squareIconArrayOrdered100","100","Ordered","square","18","10","stay",TRUE,5520
"1","wildfireB","squareIconArrayOrdered100","100","Ordered","square","19","80","evacuate",TRUE,5356
"1","wildfireC","houseIconArrayOrdered10","10","Ordered","house","1","40","stay",TRUE,6747
"1","wildfireC","houseIconArrayOrdered10","10","Ordered","house","2","80","evacuate",TRUE,5225
"1","wildfireC","houseIconArrayOrdered100","100","Ordered","house","3","80","evacuate",FALSE,7244
"1","wildfireC","houseIconArrayOrdered10","10","Ordered","house","4","60","evacuate",FALSE,4758
"1","wildfireC","houseIconArrayOrdered100","100","Ordered","house","5","20","stay",FALSE,5174
"1","wildfireC","houseIconArrayOrdered100","100","Ordered","house","6","40","stay",TRUE,5083
"1","wildfireC","houseIconArrayOrdered10","10","Ordered","house","7","90","evacuate",TRUE,4143
"1","wildfireC","houseIconArrayOrdered10","10","Ordered","house","8","70","evacuate",TRUE,4778
"1","wildfireC","houseIconArrayOrdered100","100","Ordered","house","9","50","evacuate",TRUE,5461
"1","wildfireC","houseIconArrayOrdered10","10","Ordered","house","10","30","stay",TRUE,4826
"1","wildfireC","houseIconArrayOrdered10","10","Ordered","house","11","50","evacuate",TRUE,4298
"1","wildfireC","houseIconArrayOrdered100","100","Ordered","house","12","60","evacuate",TRUE,5328
"1","wildfireC","houseIconArrayOrdered100","100","Ordered","house","13","70","evacuate",FALSE,4809
"1","wildfireC","houseIconArrayOrdered100","100","Ordered","house","14","100","evacuate",TRUE,4221
"1","wildfireC","houseIconArrayOrdered10","10","Ordered","house","15","20","stay",TRUE,4827
"1","wildfireC","houseIconArrayOrdered100","100","Ordered","house","16","90","evacuate",TRUE,4409
"1","wildfireC","houseIconArrayOrdered100","100","Ordered","house","17","30","stay",FALSE,5143
"1","wildfireC","houseIconArrayOrdered10","10","Ordered","house","18","10","stay",TRUE,3979
"1","wildfireC","houseIconArrayOrdered100","100","Ordered","house","19","10","stay",TRUE,5067
"1","wildfireD","squareIconArrayRandom10","10","Random","square","1","80","evacuate",TRUE,8354
"1","wildfireD","squareIconArrayRandom10","10","Random","square","2","90","evacuate",TRUE,3909
"1","wildfireD","squareIconArrayRandom100","100","Random","square","3","70","evacuate",TRUE,9176
"1","wildfireD","squareIconArrayRandom100","100","Random","square","4","50","stay",FALSE,7124
"1","wildfireD","squareIconArrayRandom100","100","Random","square","5","10","stay",TRUE,4974
"1","wildfireD","squareIconArrayRandom10","10","Random","square","6","70","evacuate",TRUE,4251
"1","wildfireD","squareIconArrayRandom100","100","Random","square","7","20","stay",TRUE,6361
"1","wildfireD","squareIconArrayRandom10","10","Random","square","8","30","stay",TRUE,3716
"1","wildfireD","squareIconArrayRandom10","10","Random","square","9","40","stay",TRUE,5571
"1","wildfireD","squareIconArrayRandom100","100","Random","square","10","90","evacuate",TRUE,5727
"1","wildfireD","squareIconArrayRandom100","100","Random","square","11","40","stay",TRUE,8577
"1","wildfireD","squareIconArrayRandom10","10","Random","square","12","100","evacuate",TRUE,3841
"1","wildfireD","squareIconArrayRandom10","10","Random","square","13","60","evacuate",TRUE,5093
"1","wildfireD","squareIconArrayRandom10","10","Random","square","14","20","stay",TRUE,4634
"1","wildfireD","squareIconArrayRandom100","100","Random","square","15","80","evacuate",TRUE,5546
"1","wildfireD","squareIconArrayRandom100","100","Random","square","16","30","stay",TRUE,3511
"1","wildfireD","squareIconArrayRandom10","10","Random","square","17","50","stay",FALSE,4645
"1","wildfireD","squareIconArrayRandom10","10","Random","square","18","10","stay",TRUE,3764
"1","wildfireD","squareIconArrayRandom100","100","Random","square","19","60","evacuate",FALSE,6174
"1","wildfireE","houseIconArrayRandom100","100","Random","house","1","10","stay",TRUE,4731
"1","wildfireE","houseIconArrayRandom100","100","Random","house","2","100","evacuate",TRUE,3665
"1","wildfireE","houseIconArrayRandom100","100","Random","house","3","60","evacuate",TRUE,7325
"1","wildfireE","houseIconArrayRandom100","100","Random","house","4","90","evacuate",TRUE,4843
"1","wildfireE","houseIconArrayRandom10","10","Random","house","5","90","evacuate",TRUE,4788
"1","wildfireE","houseIconArrayRandom10","10","Random","house","6","40","stay",TRUE,3672
"1","wildfireE","houseIconArrayRandom100","100","Random","house","7","30","stay",TRUE,5184
"1","wildfireE","houseIconArrayRandom100","100","Random","house","8","40","stay",FALSE,4791
"1","wildfireE","houseIconArrayRandom10","10","Random","house","9","50","evacuate",TRUE,4395
"1","wildfireE","houseIconArrayRandom10","10","Random","house","10","30","stay",FALSE,4532
"1","wildfireE","houseIconArrayRandom10","10","Random","house","11","20","stay",TRUE,4082
"1","wildfireE","houseIconArrayRandom10","10","Random","house","12","80","evacuate",TRUE,3545
"1","wildfireE","houseIconArrayRandom100","100","Random","house","13","20","stay",TRUE,3914
"1","wildfireE","houseIconArrayRandom100","100","Random","house","14","80","evacuate",TRUE,3794
"1","wildfireE","houseIconArrayRandom100","100","Random","house","15","70","evacuate",FALSE,5188
"1","wildfireE","houseIconArrayRandom100","100","Random","house","16","50","evacuate",TRUE,4577
"1","wildfireE","houseIconArrayRandom10","10","Random","house","17","60","evacuate",TRUE,3977
"1","wildfireE","houseIconArrayRandom10","10","Random","house","18","10","stay",TRUE,3389
"1","wildfireE","houseIconArrayRandom10","10","Random","house","19","70","evacuate",TRUE,3496
"2","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","1","0","stay",TRUE,4753
"2","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","2","90","evacuate",TRUE,1797
"2","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","3","80","evacuate",TRUE,1732
"2","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","4","70","evacuate",TRUE,3175
"2","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","5","40","evacuate",TRUE,2188
"2","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","6","40","evacuate",FALSE,2144
"2","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","7","50","evacuate",FALSE,1726
"2","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","8","10","stay",TRUE,1600
"2","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","9","70","evacuate",FALSE,1588
"2","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","10","20","stay",TRUE,1991
"2","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","11","20","stay",TRUE,1640
"2","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","12","30","stay",TRUE,1525
"2","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","13","80","evacuate",TRUE,1443
"2","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","14","10","stay",TRUE,2452
"2","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","15","50","evacuate",TRUE,1924
"2","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","16","60","evacuate",TRUE,1289
"2","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","17","30","stay",FALSE,1616
"2","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","18","90","evacuate",TRUE,1358
"2","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","19","60","evacuate",TRUE,999
"2","wildfireB","squareIconArrayOrdered10","10","Ordered","square","1","10","stay",TRUE,5192
"2","wildfireB","squareIconArrayOrdered100","100","Ordered","square","2","60","evacuate",TRUE,2141
"2","wildfireB","squareIconArrayOrdered100","100","Ordered","square","3","20","stay",TRUE,1335
"2","wildfireB","squareIconArrayOrdered10","10","Ordered","square","4","30","stay",TRUE,2278
"2","wildfireB","squareIconArrayOrdered10","10","Ordered","square","5","90","evacuate",TRUE,1160
"2","wildfireB","squareIconArrayOrdered100","100","Ordered","square","6","40","evacuate",FALSE,1655
"2","wildfireB","squareIconArrayOrdered10","10","Ordered","square","7","20","stay",FALSE,1630
"2","wildfireB","squareIconArrayOrdered10","10","Ordered","square","8","80","evacuate",FALSE,1084
"2","wildfireB","squareIconArrayOrdered10","10","Ordered","square","9","40","evacuate",FALSE,1081
"2","wildfireB","squareIconArrayOrdered100","100","Ordered","square","10","90","evacuate",TRUE,1232
"2","wildfireB","squareIconArrayOrdered10","10","Ordered","square","11","70","evacuate",TRUE,1186
"2","wildfireB","squareIconArrayOrdered100","100","Ordered","square","12","10","stay",TRUE,1988
"2","wildfireB","squareIconArrayOrdered100","100","Ordered","square","13","70","evacuate",TRUE,1804
"2","wildfireB","squareIconArrayOrdered10","10","Ordered","square","14","100","evacuate",TRUE,1192
"2","wildfireB","squareIconArrayOrdered100","100","Ordered","square","15","80","evacuate",TRUE,1660
"2","wildfireB","squareIconArrayOrdered10","10","Ordered","square","16","60","evacuate",TRUE,15002
"2","wildfireB","squareIconArrayOrdered100","100","Ordered","square","17","50","evacuate",TRUE,947
"2","wildfireB","squareIconArrayOrdered10","10","Ordered","square","18","50","evacuate",FALSE,66937
"2","wildfireB","squareIconArrayOrdered100","100","Ordered","square","19","30","stay",TRUE,1971
"2","wildfireC","houseIconArrayOrdered100","100","Ordered","house","1","70","evacuate",TRUE,1962
"2","wildfireC","houseIconArrayOrdered10","10","Ordered","house","2","30","evacuate",FALSE,1395
"2","wildfireC","houseIconArrayOrdered10","10","Ordered","house","3","20","stay",TRUE,1296
"2","wildfireC","houseIconArrayOrdered100","100","Ordered","house","4","50","evacuate",TRUE,1298
"2","wildfireC","houseIconArrayOrdered10","10","Ordered","house","5","50","evacuate",TRUE,1231
"2","wildfireC","houseIconArrayOrdered100","100","Ordered","house","6","60","evacuate",TRUE,990
"2","wildfireC","houseIconArrayOrdered10","10","Ordered","house","7","90","evacuate",TRUE,1304
"2","wildfireC","houseIconArrayOrdered100","100","Ordered","house","8","90","evacuate",TRUE,1117
"2","wildfireC","houseIconArrayOrdered10","10","Ordered","house","9","40","evacuate",FALSE,1363
"2","wildfireC","houseIconArrayOrdered100","100","Ordered","house","10","30","evacuate",FALSE,1409
"2","wildfireC","houseIconArrayOrdered100","100","Ordered","house","11","40","evacuate",FALSE,1015
"2","wildfireC","houseIconArrayOrdered100","100","Ordered","house","12","10","stay",FALSE,1421
"2","wildfireC","houseIconArrayOrdered10","10","Ordered","house","13","60","evacuate",TRUE,1067
"2","wildfireC","houseIconArrayOrdered10","10","Ordered","house","14","10","stay",TRUE,1313
"2","wildfireC","houseIconArrayOrdered100","100","Ordered","house","15","20","stay",TRUE,1415
"2","wildfireC","houseIconArrayOrdered10","10","Ordered","house","16","70","evacuate",FALSE,2254
"2","wildfireC","houseIconArrayOrdered100","100","Ordered","house","17","80","evacuate",TRUE,1136
"2","wildfireC","houseIconArrayOrdered100","100","Ordered","house","18","0","stay",TRUE,1139
"2","wildfireC","houseIconArrayOrdered10","10","Ordered","house","19","80","evacuate",TRUE,2179
"2","wildfireD","squareIconArrayRandom100","100","Random","square","1","60","evacuate",TRUE,2700
"2","wildfireD","squareIconArrayRandom100","100","Random","square","2","70","evacuate",TRUE,887
"2","wildfireD","squareIconArrayRandom100","100","Random","square","3","90","evacuate",TRUE,671
"2","wildfireD","squareIconArrayRandom10","10","Random","square","4","20","stay",FALSE,1647
"2","wildfireD","squareIconArrayRandom10","10","Random","square","5","90","evacuate",TRUE,1491
"2","wildfireD","squareIconArrayRandom10","10","Random","square","6","50","evacuate",FALSE,1754
"2","wildfireD","squareIconArrayRandom10","10","Random","square","7","70","evacuate",TRUE,780
"2","wildfireD","squareIconArrayRandom100","100","Random","square","8","80","evacuate",TRUE,1322
"2","wildfireD","squareIconArrayRandom10","10","Random","square","9","0","stay",TRUE,992
"2","wildfireD","squareIconArrayRandom100","100","Random","square","10","10","stay",TRUE,1144
"2","wildfireD","squareIconArrayRandom100","100","Random","square","11","40","evacuate",FALSE,1053
"2","wildfireD","squareIconArrayRandom10","10","Random","square","12","30","stay",TRUE,1681
"2","wildfireD","squareIconArrayRandom10","10","Random","square","13","80","evacuate",TRUE,1320
"2","wildfireD","squareIconArrayRandom100","100","Random","square","14","30","evacuate",TRUE,1591
"2","wildfireD","squareIconArrayRandom10","10","Random","square","15","60","evacuate",FALSE,1314
"2","wildfireD","squareIconArrayRandom100","100","Random","square","16","20","stay",TRUE,2070
"2","wildfireD","squareIconArrayRandom10","10","Random","square","17","10","stay",TRUE,1100
"2","wildfireD","squareIconArrayRandom100","100","Random","square","18","50","evacuate",FALSE,1160
"2","wildfireD","squareIconArrayRandom10","10","Random","square","19","40","evacuate",FALSE,937
"2","wildfireE","houseIconArrayRandom100","100","Random","house","1","70","evacuate",FALSE,3753
"2","wildfireE","houseIconArrayRandom100","100","Random","house","2","10","stay",TRUE,973
"2","wildfireE","houseIconArrayRandom100","100","Random","house","3","90","evacuate",TRUE,702
"2","wildfireE","houseIconArrayRandom10","10","Random","house","4","40","evacuate",TRUE,1289
"2","wildfireE","houseIconArrayRandom10","10","Random","house","5","90","evacuate",TRUE,731
"2","wildfireE","houseIconArrayRandom10","10","Random","house","6","50","evacuate",TRUE,807
"2","wildfireE","houseIconArrayRandom100","100","Random","house","7","100","evacuate",TRUE,1370
"2","wildfireE","houseIconArrayRandom10","10","Random","house","8","60","evacuate",FALSE,1147
"2","wildfireE","houseIconArrayRandom100","100","Random","house","9","60","evacuate",FALSE,1107
"2","wildfireE","houseIconArrayRandom10","10","Random","house","10","20","stay",TRUE,1504
"2","wildfireE","houseIconArrayRandom100","100","Random","house","11","80","evacuate",TRUE,4543
"2","wildfireE","houseIconArrayRandom10","10","Random","house","12","70","evacuate",FALSE,1124
"2","wildfireE","houseIconArrayRandom10","10","Random","house","13","30","stay",TRUE,1148
"2","wildfireE","houseIconArrayRandom100","100","Random","house","14","50","evacuate",TRUE,1431
"2","wildfireE","houseIconArrayRandom10","10","Random","house","15","80","evacuate",TRUE,1134
"2","wildfireE","houseIconArrayRandom100","100","Random","house","16","40","evacuate",TRUE,1364
"2","wildfireE","houseIconArrayRandom10","10","Random","house","17","10","stay",TRUE,1523
"2","wildfireE","houseIconArrayRandom100","100","Random","house","18","30","evacuate",FALSE,1400
"2","wildfireE","houseIconArrayRandom100","100","Random","house","19","20","evacuate",FALSE,1271
"3","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","1","60","evacuate",TRUE,13133
"3","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","2","10","stay",TRUE,8443
"3","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","3","40","stay",TRUE,4496
"3","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","4","80","evacuate",TRUE,1584
"3","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","5","70","evacuate",FALSE,930
"3","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","6","40","stay",FALSE,2091
"3","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","7","30","stay",FALSE,1611
"3","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","8","70","evacuate",TRUE,3017
"3","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","9","20","stay",TRUE,4760
"3","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","10","30","stay",FALSE,1738
"3","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","11","10","stay",TRUE,1190
"3","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","12","50","evacuate",FALSE,1458
"3","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","13","80","evacuate",TRUE,1576
"3","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","14","50","evacuate",FALSE,1506
"3","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","15","20","stay",TRUE,1098
"3","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","16","60","evacuate",FALSE,1634
"3","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","17","90","evacuate",TRUE,1065
"3","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","18","90","evacuate",TRUE,1146
"3","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","19","100","evacuate",TRUE,3348
"3","wildfireB","squareIconArrayOrdered10","10","Ordered","square","1","40","stay",TRUE,5489
"3","wildfireB","squareIconArrayOrdered100","100","Ordered","square","2","10","stay",TRUE,1501
"3","wildfireB","squareIconArrayOrdered100","100","Ordered","square","3","40","stay",FALSE,1570
"3","wildfireB","squareIconArrayOrdered10","10","Ordered","square","4","10","stay",TRUE,1209
"3","wildfireB","squareIconArrayOrdered100","100","Ordered","square","5","90","evacuate",TRUE,1210
"3","wildfireB","squareIconArrayOrdered100","100","Ordered","square","6","60","evacuate",FALSE,2370
"3","wildfireB","squareIconArrayOrdered100","100","Ordered","square","7","0","stay",TRUE,4982
"3","wildfireB","squareIconArrayOrdered100","100","Ordered","square","8","70","evacuate",FALSE,1265
"3","wildfireB","squareIconArrayOrdered10","10","Ordered","square","9","90","evacuate",TRUE,1162
"3","wildfireB","squareIconArrayOrdered10","10","Ordered","square","10","30","stay",TRUE,1282
"3","wildfireB","squareIconArrayOrdered10","10","Ordered","square","11","50","evacuate",TRUE,1362
"3","wildfireB","squareIconArrayOrdered100","100","Ordered","square","12","50","evacuate",FALSE,1330
"3","wildfireB","squareIconArrayOrdered10","10","Ordered","square","13","60","evacuate",TRUE,1698
"3","wildfireB","squareIconArrayOrdered10","10","Ordered","square","14","80","evacuate",TRUE,817
"3","wildfireB","squareIconArrayOrdered10","10","Ordered","square","15","70","evacuate",TRUE,954
"3","wildfireB","squareIconArrayOrdered100","100","Ordered","square","16","20","stay",TRUE,1825
"3","wildfireB","squareIconArrayOrdered100","100","Ordered","square","17","30","stay",FALSE,783
"3","wildfireB","squareIconArrayOrdered100","100","Ordered","square","18","80","evacuate",TRUE,1266
"3","wildfireB","squareIconArrayOrdered10","10","Ordered","square","19","20","stay",TRUE,1209
"3","wildfireC","houseIconArrayOrdered10","10","Ordered","house","1","90","evacuate",TRUE,3501
"3","wildfireC","houseIconArrayOrdered100","100","Ordered","house","2","50","evacuate",TRUE,1840
"3","wildfireC","houseIconArrayOrdered10","10","Ordered","house","3","70","evacuate",TRUE,1298
"3","wildfireC","houseIconArrayOrdered10","10","Ordered","house","4","40","stay",TRUE,3448
"3","wildfireC","houseIconArrayOrdered10","10","Ordered","house","5","60","evacuate",FALSE,1154
"3","wildfireC","houseIconArrayOrdered100","100","Ordered","house","6","20","stay",FALSE,1237
"3","wildfireC","houseIconArrayOrdered100","100","Ordered","house","7","70","evacuate",TRUE,998
"3","wildfireC","houseIconArrayOrdered10","10","Ordered","house","8","80","evacuate",TRUE,2092
"3","wildfireC","houseIconArrayOrdered100","100","Ordered","house","9","40","stay",TRUE,1592
"3","wildfireC","houseIconArrayOrdered10","10","Ordered","house","10","50","evacuate",TRUE,1530
"3","wildfireC","houseIconArrayOrdered10","10","Ordered","house","11","20","stay",TRUE,1210
"3","wildfireC","houseIconArrayOrdered100","100","Ordered","house","12","30","stay",TRUE,1105
"3","wildfireC","houseIconArrayOrdered10","10","Ordered","house","13","30","stay",TRUE,1049
"3","wildfireC","houseIconArrayOrdered100","100","Ordered","house","14","60","evacuate",TRUE,1046
"3","wildfireC","houseIconArrayOrdered100","100","Ordered","house","15","10","stay",TRUE,990
"3","wildfireC","houseIconArrayOrdered100","100","Ordered","house","16","0","stay",TRUE,1520
"3","wildfireC","houseIconArrayOrdered100","100","Ordered","house","17","80","evacuate",TRUE,849
"3","wildfireC","houseIconArrayOrdered10","10","Ordered","house","18","10","stay",TRUE,967
"3","wildfireC","houseIconArrayOrdered100","100","Ordered","house","19","90","evacuate",TRUE,1062
"3","wildfireD","squareIconArrayRandom100","100","Random","square","1","80","evacuate",FALSE,6233
"3","wildfireD","squareIconArrayRandom10","10","Random","square","2","70","evacuate",FALSE,1577
"3","wildfireD","squareIconArrayRandom10","10","Random","square","3","30","stay",TRUE,2541
"3","wildfireD","squareIconArrayRandom100","100","Random","square","4","70","evacuate",TRUE,1610
"3","wildfireD","squareIconArrayRandom10","10","Random","square","5","60","evacuate",TRUE,1464
"3","wildfireD","squareIconArrayRandom100","100","Random","square","6","40","stay",TRUE,4088
"3","wildfireD","squareIconArrayRandom100","100","Random","square","7","30","stay",TRUE,2044
"3","wildfireD","squareIconArrayRandom10","10","Random","square","8","20","stay",TRUE,1329
"3","wildfireD","squareIconArrayRandom100","100","Random","square","9","90","evacuate",TRUE,1126
"3","wildfireD","squareIconArrayRandom10","10","Random","square","10","90","evacuate",TRUE,1097
"3","wildfireD","squareIconArrayRandom100","100","Random","square","11","10","stay",TRUE,1142
"3","wildfireD","squareIconArrayRandom100","100","Random","square","12","20","stay",TRUE,1033
"3","wildfireD","squareIconArrayRandom10","10","Random","square","13","10","stay",TRUE,1050
"3","wildfireD","squareIconArrayRandom100","100","Random","square","14","0","stay",TRUE,1050
"3","wildfireD","squareIconArrayRandom10","10","Random","square","15","50","evacuate",TRUE,1698
"3","wildfireD","squareIconArrayRandom100","100","Random","square","16","50","evacuate",TRUE,953
"3","wildfireD","squareIconArrayRandom100","100","Random","square","17","60","evacuate",TRUE,802
"3","wildfireD","squareIconArrayRandom10","10","Random","square","18","80","evacuate",FALSE,1580
"3","wildfireD","squareIconArrayRandom10","10","Random","square","19","40","stay",FALSE,1784
"3","wildfireE","houseIconArrayRandom10","10","Random","house","1","70","evacuate",TRUE,1875
"3","wildfireE","houseIconArrayRandom10","10","Random","house","2","50","evacuate",TRUE,1074
"3","wildfireE","houseIconArrayRandom10","10","Random","house","3","40","evacuate",TRUE,2367
"3","wildfireE","houseIconArrayRandom100","100","Random","house","4","100","evacuate",TRUE,1159
"3","wildfireE","houseIconArrayRandom100","100","Random","house","5","20","stay",TRUE,2098
"3","wildfireE","houseIconArrayRandom10","10","Random","house","6","60","evacuate",TRUE,1881
"3","wildfireE","houseIconArrayRandom100","100","Random","house","7","40","evacuate",FALSE,1032
"3","wildfireE","houseIconArrayRandom100","100","Random","house","8","80","evacuate",TRUE,856
"3","wildfireE","houseIconArrayRandom100","100","Random","house","9","70","evacuate",TRUE,767
"3","wildfireE","houseIconArrayRandom100","100","Random","house","10","90","evacuate",TRUE,711
"3","wildfireE","houseIconArrayRandom100","100","Random","house","11","60","evacuate",TRUE,861
"3","wildfireE","houseIconArrayRandom10","10","Random","house","12","30","stay",FALSE,1220
"3","wildfireE","houseIconArrayRandom10","10","Random","house","13","20","stay",TRUE,815
"3","wildfireE","houseIconArrayRandom100","100","Random","house","14","10","stay",TRUE,1197
"3","wildfireE","houseIconArrayRandom10","10","Random","house","15","90","evacuate",TRUE,1057
"3","wildfireE","houseIconArrayRandom10","10","Random","house","16","80","evacuate",TRUE,841
"3","wildfireE","houseIconArrayRandom100","100","Random","house","17","30","stay",TRUE,4124
"3","wildfireE","houseIconArrayRandom10","10","Random","house","18","10","stay",TRUE,1643
"3","wildfireE","houseIconArrayRandom100","100","Random","house","19","50","evacuate",TRUE,1095
"4","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","1","30","stay",TRUE,4944
"4","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","2","30","stay",TRUE,1736
"4","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","3","60","evacuate",FALSE,1016
"4","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","4","60","evacuate",TRUE,1200
"4","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","5","10","stay",TRUE,800
"4","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","6","90","evacuate",TRUE,792
"4","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","7","100","evacuate",TRUE,656
"4","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","8","40","stay",TRUE,2416
"4","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","9","50","stay",TRUE,2369
"4","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","10","50","stay",TRUE,967
"4","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","11","70","evacuate",FALSE,776
"4","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","12","40","stay",TRUE,848
"4","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","13","70","evacuate",FALSE,792
"4","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","14","80","evacuate",TRUE,776
"4","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","15","20","stay",FALSE,776
"4","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","16","80","evacuate",TRUE,1458
"4","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","17","10","stay",TRUE,808
